rca_event_id,start_time,end_time,affected_ports,problem_type,root_cause_candidate,evidence,duration_minutes,severity_score,root_cause_score,confidence
RCA-5257,2026-03-01 14:15:00,2026-03-01 14:15:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5267,2026-03-01 15:00:00,2026-03-01 15:00:00,port-id7427,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5268,2026-03-01 15:00:00,2026-03-01 15:00:00,port-id7427,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5269,2026-03-01 15:00:00,2026-03-01 15:00:00,port-id7427,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5273,2026-03-01 15:20:00,2026-03-01 15:20:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5277,2026-03-01 15:35:00,2026-03-01 15:35:00,port-id7431,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5279,2026-03-01 15:40:00,2026-03-01 15:40:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5282,2026-03-01 16:05:00,2026-03-01 16:05:00,port-id7431,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5283,2026-03-01 16:05:00,2026-03-01 16:05:00,port-id7431,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5285,2026-03-01 16:25:00,2026-03-01 16:25:00,port-id7427,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5286,2026-03-01 16:25:00,2026-03-01 16:25:00,port-id7427,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5287,2026-03-01 16:25:00,2026-03-01 16:25:00,port-id7427,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5288,2026-03-01 16:25:00,2026-03-01 16:25:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5297,2026-03-01 16:55:00,2026-03-01 16:55:00,port-id7429,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5299,2026-03-01 17:10:00,2026-03-01 17:10:00,port-id7429,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5300,2026-03-01 17:10:00,2026-03-01 17:10:00,port-id7429,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5301,2026-03-01 17:10:00,2026-03-01 17:10:00,port-id7429,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5302,2026-03-01 17:10:00,2026-03-01 17:10:00,port-id7429,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5303,2026-03-01 17:20:00,2026-03-01 17:20:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5308,2026-03-01 18:30:00,2026-03-01 18:30:00,port-id7431,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5311,2026-03-01 19:55:00,2026-03-01 19:55:00,port-id7428,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5314,2026-03-01 20:35:00,2026-03-01 20:35:00,port-id7428,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5316,2026-03-01 20:55:00,2026-03-01 20:55:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5318,2026-03-01 21:10:00,2026-03-01 21:10:00,port-id7431,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5319,2026-03-01 21:15:00,2026-03-01 21:15:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5321,2026-03-01 21:45:00,2026-03-01 21:45:00,port-id7430,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5324,2026-03-01 22:50:00,2026-03-01 22:50:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5326,2026-03-01 23:30:00,2026-03-01 23:30:00,port-id7429,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5328,2026-03-01 23:50:00,2026-03-01 23:50:00,port-id7427,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5329,2026-03-01 23:55:00,2026-03-01 23:55:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5331,2026-03-02 00:20:00,2026-03-02 00:20:00,port-id7431,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5332,2026-03-02 00:30:00,2026-03-02 00:30:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5339,2026-03-02 03:20:00,2026-03-02 03:20:00,port-id7430,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5341,2026-03-02 03:25:00,2026-03-02 03:25:00,port-id7431,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5342,2026-03-02 03:30:00,2026-03-02 03:30:00,port-id7431,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5343,2026-03-02 04:00:00,2026-03-02 04:00:00,port-id7427,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5344,2026-03-02 04:10:00,2026-03-02 04:10:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5346,2026-03-02 04:30:00,2026-03-02 04:30:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5348,2026-03-02 04:40:00,2026-03-02 04:40:00,port-id7427,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5351,2026-03-02 05:40:00,2026-03-02 05:40:00,port-id7431,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5353,2026-03-02 06:40:00,2026-03-02 06:40:00,port-id7427,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5354,2026-03-02 06:40:00,2026-03-02 06:40:00,port-id7427,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5355,2026-03-02 07:10:00,2026-03-02 07:10:00,port-id7427,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5356,2026-03-02 07:10:00,2026-03-02 07:10:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5357,2026-03-02 07:10:00,2026-03-02 07:10:00,port-id7427,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5358,2026-03-02 07:10:00,2026-03-02 07:10:00,port-id7427,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5359,2026-03-02 07:10:00,2026-03-02 07:10:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5367,2026-03-02 07:55:00,2026-03-02 07:55:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5372,2026-03-02 08:10:00,2026-03-02 08:10:00,port-id7430,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5388,2026-03-02 08:50:00,2026-03-02 08:50:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5407,2026-03-02 09:50:00,2026-03-02 09:50:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5412,2026-03-02 10:10:00,2026-03-02 10:10:00,port-id7429,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5423,2026-03-02 10:40:00,2026-03-02 10:40:00,port-id7428,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5428,2026-03-02 10:45:00,2026-03-02 10:45:00,port-id7430,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5438,2026-03-02 11:20:00,2026-03-02 11:20:00,port-id7427,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5444,2026-03-02 11:35:00,2026-03-02 11:35:00,port-id7428,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5454,2026-03-02 12:05:00,2026-03-02 12:05:00,port-id7430,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5465,2026-03-02 12:35:00,2026-03-02 12:35:00,port-id7428,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5471,2026-03-02 12:45:00,2026-03-02 12:45:00,port-id7428,Unknown protocol / scan,Unknown protocol / scan,"INUNKNOWNPROTOS high | INPKTS high | Check non-standard protocol, scan, attack, VLAN/routing config, new device rollout",5,55,68,Medium
RCA-5525,2026-03-02 16:00:00,2026-03-02 16:00:00,port-id7428,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5526,2026-03-02 16:00:00,2026-03-02 16:00:00,port-id7428,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5527,2026-03-02 16:00:00,2026-03-02 16:00:00,port-id7428,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5528,2026-03-02 16:00:00,2026-03-02 16:00:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5533,2026-03-02 16:20:00,2026-03-02 16:20:00,port-id7428,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5539,2026-03-02 16:45:00,2026-03-02 16:45:00,port-id7427,Broadcast anomaly,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",5,55,68,Medium
RCA-5540,2026-03-02 16:45:00,2026-03-02 16:45:00,port-id7427,Multicast anomaly,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",5,55,68,Medium
RCA-5541,2026-03-02 16:45:00,2026-03-02 16:45:00,port-id7427,Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",5,55,68,Medium
RCA-5542,2026-03-02 16:45:00,2026-03-02 16:45:00,port-id7427,Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",5,55,68,Medium
RCA-5544,2026-03-02 17:05:00,2026-03-02 17:05:00,port-id7429,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5548,2026-03-02 17:30:00,2026-03-02 17:30:00,port-id7428,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
RCA-5552,2026-03-02 18:55:00,2026-03-02 18:55:00,port-id7430,Link quality issue,Link quality issue,"ERRORS spike or repeated spikes | Traffic may not be high | Check cable, SFP, NIC, port, duplex mismatch",5,55,68,Medium
